NodeCount,PathLength,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
36,1,0,0.22304200001599384,73.74866699996119,18.61812499998905,3.6121250000178406,10.450042000002213,1.999207999972441,6.664138529342092e-10
36,1,1,0.1774579999960224,34.40866699997969,19.69520900001953,3.126000000008844,10.564541999997346,1.9122090000109893,2.208675724317488e-09
36,1,2,0.18483299999161318,24.15633399999706,18.10366699999122,2.9406250000079126,10.27612500001851,1.7095000000040272,8.850163987507147e-10
36,1,3,0.17687500002239176,22.20491699995364,18.308916999956182,3.0424170000173945,10.188457999959155,1.7770829999790294,1.9556051232141577e-09
36,1,4,0.18549999998640487,22.56491600002164,18.132458999957635,2.9597089999811033,10.042666999993344,1.6763749999881838,5.596832145875171e-10
36,1,5,0.17550000001165245,23.771584000030543,17.80995800004348,2.8486250000128166,10.039917000028709,1.6810829999940324,1.3567652510667884e-09
36,1,6,0.19991699997490286,22.68866600002184,17.64850000000706,2.842000000043754,9.997542000007797,1.6300409999985277,1.3692090827291942e-09
36,1,7,0.16745800002126998,22.638874999984182,17.80949999999848,2.9395420000355443,9.920582999995986,1.681207999979506,7.159320414849503e-09
36,1,8,0.19245799995815105,22.434707999991588,17.90541600001916,2.8520419999722435,9.902874999966116,1.7658329999790112,3.6841986203977976e-09
36,1,9,0.17524999998386193,24.033792000011545,17.23783300002424,2.77045799998632,9.740041999975801,1.6526670000303056,5.198506025692478e-10
36,1,10,0.16512500002363595,21.580124999957206,17.15258299998368,2.826625000011518,9.530958000027567,1.5477919999966616,3.3030970621738497e-09
36,1,11,0.17104099998732636,22.64750000000504,17.229124999971646,2.720791999990979,9.528291999970406,1.5659160000041084,1.1429113435626072e-09
36,1,12,0.17545800000107192,21.893500000032873,19.327166999971723,2.8401249999774336,9.78624999999056,1.5695419999701699,7.160475683631039e-10
36,1,13,0.16133400004036957,21.737166999969304,18.375208000009025,3.0375000000049113,10.785167000051388,1.7342919999805417,1.3111735840411385e-09
36,1,14,0.22791599997162848,21.454916999971374,16.998000000000957,2.7300000000423097,9.69604099998378,1.576416999967023,3.758017148126006e-09
36,1,15,0.16425000001163426,23.056041000018013,17.099707999989278,2.7554170000030354,9.49229199994761,1.553791999981513,2.2197326083614805e-09
36,1,16,0.18979199995783347,22.50374999999849,17.09308299996337,2.733207999995102,9.690083000009508,1.572833000011542,8.561602896610419e-10
36,1,17,0.1632089999930031,22.449666999989404,17.254041000001052,2.779541999984758,9.698042000024998,1.6013750000070104,3.374522088311588e-09
36,1,18,0.16195800003515615,22.297000000037315,16.983290999974088,2.7174169999852893,9.571375000007265,1.5688749999753782,7.650433150837238e-10
36,1,19,0.1627500000154214,22.816875000046366,17.327582999996594,2.7299590000211538,9.477875000015956,1.5489169999796104,8.784068663157326e-10
36,1,20,0.16116599999804748,21.98500000002923,17.02375000002121,2.739915999995901,9.55154199999697,1.5536250000423024,1.6566299309397498e-09
36,1,21,0.19674999998642306,22.499208999988696,17.40262500004519,2.707833999977538,9.512167000025329,1.5587499999583088,1.5035667808023567e-09
36,1,22,0.22104200002104335,21.311083000000508,17.175084000029983,2.716000000020813,9.684042000003501,1.5715409999756957,1.1902995787311454e-09
36,1,23,0.16274999995857797,21.487917000001744,16.998999999998432,2.7099590000148055,9.511292000013327,1.5525000000025102,1.851245270925012e-09
36,1,24,0.16470899998921595,21.48975000000064,17.107959000043138,2.7062919999707447,9.612042000014753,1.551333000008981,1.137082882011545e-09
36,1,25,0.16004099995825527,21.241832999976396,17.316042000004472,3.127833999997165,11.213125000040236,1.7853330000434653,7.664266163078374e-10
36,1,26,0.1909999999725187,21.733417000007194,16.92016699996657,2.708625000025222,9.591209000006984,1.5668340000161152,7.527526239049509e-10
36,1,27,0.17866700000013225,21.848499999975957,17.11424999996325,2.7488750000088658,9.668041999987054,1.6694170000164377,5.449283243487806e-10
36,1,28,0.16195800003515615,21.951500000000124,17.775792000009005,2.7835409999852345,9.61562499998081,1.6041249999716456,8.602319819282833e-10
36,1,29,0.15954199994894225,21.597958999961975,17.13812500003087,2.7405839999801174,9.693749999996726,1.5835000000379296,6.749156759706429e-10
36,1,30,0.16858300000421877,22.120500000028187,17.973874999995587,3.119207999986884,10.874791999981426,1.733791999981804,9.450850304671867e-10
36,1,31,0.16958300000169402,22.38058400001819,16.975250000029973,2.712041999984649,9.522916999969766,1.5524170000276172,4.102604517343492e-09
36,1,32,0.15704200001209756,21.16416600000548,17.2597499999938,2.778416999944966,9.690417000001617,1.5771669999935511,1.0313554644020775e-09
36,1,33,0.1699999999686952,21.60254199998235,16.930041000023266,2.6989589999857344,9.537500000021737,1.589333000026727,7.172305069433482e-10
36,1,34,0.1602909999860458,21.35341600001084,16.947582999989663,2.729125000030308,9.476667000001271,1.551291999987825,3.776223036907138e-09
36,1,35,0.18250000005082256,21.616999999992004,17.019417000028625,2.7307919999657315,9.522958999980347,1.551417000030142,8.052753010881691e-10
36,1,36,0.1605420000032609,21.1888750000071,16.96275000000469,2.70575000001827,9.55504099999871,1.560167000036472,4.192449002974695e-09
36,1,37,0.15912499998194107,21.28233299998783,16.906875000017862,2.6964580000026217,9.510250000005271,1.553041999954985,5.923578799336972e-10
36,1,38,0.179709000008188,21.689292000019122,17.058667000014793,2.714290999961122,9.78312500001266,1.5715830000431197,1.2927420904467539e-09
36,1,39,0.16266699998368495,21.54112499999883,17.048499999987143,2.7321249999658903,9.518458999991708,1.5503750000220862,1.0467102045643723e-09
36,1,40,0.16620799999600422,21.658542000011494,17.03491699998949,2.7372499999955835,9.526166999989982,1.5550830000279348,1.314269566800556e-09
36,1,41,0.1704579999568523,21.667583000009927,17.114959000025465,2.7069999999866923,9.545250000030592,1.5458750000334476,1.6067058485469434e-09
36,1,42,0.16399999998384374,21.51233299997557,17.091166000000158,2.7049580000380047,9.549250000020493,1.5534999999999854,2.1091275678328735e-09
36,1,43,0.16483300004210832,21.440249999955086,17.17870900000662,2.7252919999796177,9.554125000022395,1.5565420000029917,1.2909708217085162e-09
36,1,44,0.16854099999363825,21.529165999993438,17.09295800003474,2.762249999989308,9.681458999978076,1.5673749999791653,9.085111938201026e-10
36,1,45,0.16070800000989038,21.47399999995514,17.31562500003747,2.7175409999813382,9.504625000033684,1.5526669999985643,1.5931252611909794e-09
36,1,46,0.27949999997645136,21.767582999984825,18.429958000012903,2.7219589999845084,9.555207999994764,1.5431659999762815,1.051918473282762e-09
36,1,47,0.1620840000100543,21.294124999997166,16.89783400001943,2.701208000019051,10.674875000006523,1.6939999999863176,1.8167509654564468e-09
36,1,48,0.17379199999822958,23.488249999957134,17.11449999999104,2.711417000000438,9.499624999989464,1.5462079999792877,2.1620160548172314e-09
36,1,49,0.1627919999691585,21.79599999999482,17.01354099998298,2.6990000000068903,9.547084000018913,1.5437500000530235,2.0886059122726436e-09
36,1,50,0.1742919999969672,21.409875000017564,17.098708999981227,2.7724160000275333,9.599250000007942,1.5666250000094806,9.569893600712336e-10
36,1,51,0.16791699999885168,21.57929200001263,16.951040999970246,2.703042000007372,9.641791999968063,1.572375000023385,1.4157695639318443e-09
36,1,52,0.1641249999693173,21.680084000024635,17.09183299999495,2.733125000020209,9.497665999958826,1.5397500000062792,7.920170120001063e-10
36,1,53,0.16145900002584312,21.882374999961485,17.1732919999954,2.7082499999551146,9.51395900000307,1.580416999956924,8.817334430489733e-10
36,1,54,0.1621249999743668,21.31287499997825,17.001416999960384,2.7203330000133974,9.578750000002856,1.5393339999718592,1.2140877497395715e-09
36,1,55,0.15095800000608506,21.413417000019308,17.32899999996107,2.7201249999961874,9.51595899999802,1.603832999990118,6.03336312703612e-10
36,1,56,0.16349999998510611,21.687832999987222,17.275917000006302,2.7650000000107866,9.788584000034461,1.5976249999880565,9.610900486332849e-10
36,1,57,0.16283399997973902,21.890833999975712,17.056125000010525,2.715625000007549,9.530249999954776,1.6015410000136399,2.7585726851979395e-09
36,1,58,0.16399999998384374,21.750917000019854,17.15370800002347,2.7382499999930587,9.508499999981268,1.5652089999775853,6.829981608604342e-10
36,1,59,0.16645900001321934,21.645417000002,17.07204100000581,2.73712500001011,9.852958000010403,1.6126660000281845,2.2073959288021402e-09
36,1,60,0.17016600003216809,22.194291999994675,19.632500000000164,3.2227909999846815,10.518750000017008,1.8993329999830166,5.901837933095286e-10
36,1,61,0.19037499998830754,21.673958000008042,17.365083000015602,2.7566250000177206,9.717375000036554,1.5787500000215005,4.005380532766901e-09
36,1,62,0.16845900000816982,21.295083000040904,17.340041000011297,2.795666999986679,9.50962500002106,1.5420409999933327,1.5353126948801238e-09
36,1,63,0.16170800000736563,21.787166999956753,17.08554100002857,2.72499999999809,9.735458000022845,1.5995419999512706,4.300433678781839e-09
36,1,64,0.16337499999963256,21.76350000002003,17.24854100001494,2.7551249999646643,9.68916600004377,1.6110000000253422,1.5784362469899233e-09
36,1,65,0.17883300000676172,24.070916000027864,17.100916999993387,2.739958999995906,9.575374999997166,1.6298749999918982,1.310492207834415e-09
36,1,66,0.16379199996663374,22.085625000045184,16.922292000003836,2.6984169999764163,9.515415999999277,1.6089579999629677,1.8066989425693001e-09
36,1,67,0.159166000003097,21.48504199999479,17.143457999964085,2.736374999983582,9.758625000017673,1.5967090000117423,1.4404437502886186e-09
36,1,68,0.15504200001714707,21.274584000025243,17.13058299998238,2.7077500000132204,9.606875000031323,1.5580830000203605,9.920739009667918e-10
36,1,69,0.16066599999930986,21.580832999973154,16.997624999987693,2.696124999999938,9.642374999998538,1.5535419999537226,1.7100137934041167e-09
36,1,70,0.1780840000265016,21.65858399996523,18.75479099999211,2.946750000035081,9.734750000006898,2.7330419999884725,1.3936759337631874e-09
36,1,71,0.2000000000066393,21.73066599999629,17.18041600003062,2.748249999967811,9.601208999981736,1.5778750000094988,9.738020477505085e-10
36,1,72,0.17645799999854717,22.00058400001126,17.532375000030243,2.7107920000162267,9.53129100003025,1.5685829999938505,8.712481172739484e-10
36,1,73,0.16595800002505712,21.71695900000259,17.162833999975646,2.783040999986497,9.775042000001122,1.5956659999574185,1.026045688318907e-09
36,1,74,0.17004200003611913,22.005874999990738,17.028457999970215,2.764500000012049,9.793124999987413,1.5961670000024242,7.23668336207867e-10
36,1,75,0.16537499999458305,21.710750000011103,17.317291999972895,2.794667000046047,9.726166999996622,1.579250000020238,2.1395673138821754e-09
36,1,76,0.1702089999753298,21.920500000021548,17.336457999988397,2.7743330000475908,9.764666999956262,1.5915839999820491,6.963245370164942e-10
36,1,77,0.1652500000091095,21.30162499997823,17.403541000021505,2.938165999978537,9.550749999959862,1.5648329999748967,1.749904398376805e-09
36,1,78,0.16720800005032288,21.82500000003529,17.164999999977226,2.705915999968056,9.602207999989787,1.5690839999820128,5.704611802337032e-10
36,1,79,0.1618340000391072,21.45345800005316,17.25754199998164,2.741582999988168,9.49766600001567,1.5378340000324897,4.083787800211359e-09
36,1,80,0.1688330000320093,21.884833000001436,18.317542000033882,3.226917000006324,10.352917000034267,1.5975420000131635,1.907550580095039e-09
36,1,81,0.16425000001163426,22.217042000022502,16.945416999988083,2.790666000009878,9.527499999990141,1.5787079999540765,2.467727160423892e-09
36,1,82,0.1699590000043827,24.75183400002834,17.535374999965825,2.769791999980953,9.751749999963977,1.5859999999747743,1.2416369015902153e-09
36,1,83,0.16837499998700878,21.62879200000134,17.543541999998524,2.741207999974904,9.639584000012746,1.6261659999941003,6.837704077468034e-10
36,1,84,0.1643749999971078,21.945874999971693,17.1028750000346,2.72674999996525,9.589500000004136,1.5634160000104202,1.1100333888385974e-09
36,1,85,0.1875840000025164,21.6014169999994,17.21020799999451,2.799291999963316,9.603707999986,1.622917000020152,1.4753037053921412e-09
36,1,86,0.16220800000610325,21.653417000038644,17.004708000001756,2.7260830000273018,9.664790999977413,1.572791999990386,7.517705212687808e-10
36,1,87,0.16716599998289894,21.86837499999683,16.977084000018294,2.70412499997974,9.554625000021133,1.570458999992752,6.024693908133229e-10
36,1,88,0.1619169999571568,21.831749999989825,17.128499999955693,2.7745410000079573,9.697333000019626,1.5841659999864532,8.360750794602842e-10
36,1,89,0.17129200000454148,21.86558400001104,17.210166999973353,2.725457999986247,9.570708000012473,1.6379579999465932,1.0145637067096456e-09
36,1,90,0.16245899996647495,21.814790999997058,16.992166999955316,2.756832999978087,9.607666000022164,1.5783750000082364,1.927128576523226e-09
36,1,91,0.16749999997500709,21.913833000041905,17.14987499997278,2.784416999986661,9.51279200000954,1.5447499999936554,1.4232250935739336e-09
36,1,92,0.16625000000658474,21.616083999958846,17.00016699999196,2.7198330000146598,9.729542000002311,1.636791999999332,5.684502152414262e-10
36,1,93,0.16875000000027285,22.04783399997723,17.34270800000104,2.7383749999785323,9.585708000031445,1.5799999999899228,1.9810560428703166e-09
36,1,94,0.17395800000485906,21.598333000042658,17.21250000002783,2.777874999992491,10.61758300005522,1.8564580000202113,7.061246130979584e-10
36,1,95,0.17908400002397684,22.781582999982675,17.365250000011656,2.743082999984381,9.57908300000554,1.5542499999696702,1.253001309448862e-09
36,1,96,0.16449999998258136,31.25404200000048,17.166250000002492,2.724125000042932,9.822374999998829,1.6172499999811407,1.151928121970081e-09
36,1,97,0.23708300000180316,21.93745800002489,17.4310830000195,2.7130419999821243,9.691624999959458,1.5888749999817264,3.638494790166707e-09
36,1,98,0.16191700001400022,22.003874999995787,17.40991600001962,2.771375000008902,9.850125000014032,1.8076670000368722,1.1774269038700058e-09
36,1,99,0.17824999997628765,24.053499999979522,17.410291999965466,2.7350839999940035,9.559542000033616,1.6221660000041993,1.1338280118573307e-09
40,1,0,0.16645800002379474,21.54779100004589,16.92258299999594,2.7395000000183245,9.580458000016279,1.5528330000051938,8.418440751676214e-10
40,1,1,0.18074999996997576,22.042165999948793,17.29649999998628,2.761040999985198,9.730459000024894,1.6281669999784754,6.711868109109875e-10
40,1,2,0.17304200002854486,21.432415999981913,17.03987500002313,2.7242910000495613,9.594416000027195,1.5593749999993634,2.270721460188079e-09
40,1,3,0.16066699998873446,21.6005419999874,17.280458000016097,2.7624159999959375,9.765625,1.574749999974756,2.9731836225571865e-09
40,1,4,0.15929099998857055,21.50708400000667,17.372916999988774,2.7762080000002243,9.709584000006544,1.579167000045345,6.790605624679005e-10
40,1,5,0.17370800003391196,21.966415999997935,17.177875000015774,2.7234160000375596,9.5517080000036,1.5758750000145483,8.295561663440537e-10
40,1,6,0.177875000019867,22.557667000000947,17.430250000018077,2.82612500001278,9.537000000023,1.5618749999930515,6.10878971497776e-10
40,1,7,0.2083329999891248,21.647000000029948,17.802291999998943,2.9106659999911244,10.248750000016571,1.693625000029897,1.1475494206014394e-09
40,1,8,0.16479099997468438,22.55854200001295,18.126207999955568,2.8882499999554057,10.081667000008565,1.687542000013309,1.194156073439556e-09
40,1,9,0.1711669999622245,22.805667000000085,17.938874999970267,2.9182499999933498,10.050707999994302,1.6365419999715414,2.2061246668085806e-09
40,1,10,0.1900830000067799,23.026791000006597,18.180666000034762,2.93575000000601,10.199166999996123,1.7052080000325986,7.218570528717332e-10
40,1,11,0.22016700000904166,23.577125000031174,18.22999999996,2.934499999980744,10.185000000035416,1.7280420000247432,1.2292013434332177e-09
40,1,12,0.1825830000257156,23.188457999992806,17.948084000011022,2.948790999994344,10.223582999969949,1.7238749999819447,9.387480137840021e-10
40,1,13,0.1742910000075426,23.814458000003924,18.374791999974605,3.1362499999545435,10.229584000001068,1.7467089999740892,5.876243081129695e-10
40,1,14,0.18449999998892963,25.11749999996482,18.487915999969573,2.96670899996343,10.304958000006081,1.6927909999822077,4.6248348546027096e-09
40,1,15,0.2732080000100723,24.035541999978705,19.60233300002301,3.2013750000032815,10.767041999997673,1.737832999992861,1.1588988305347197e-09
40,1,16,0.21358399999371613,22.981125000001157,17.969582999967315,2.9208749999725114,10.210165999978926,1.7032910000125412,1.2381773527358144e-09
40,1,17,0.19291699999257617,23.0316660000085,18.0440000000317,3.1115410000097654,10.295750000011594,1.7802919999780897,1.7418757122295366e-09
40,1,18,0.18954099999746177,23.07562499998994,18.037875000004533,2.9235840000296776,9.841459000028863,1.6459579999832386,1.0202067295732096e-09
40,1,19,0.19533300002194665,23.87866699996266,17.05954199996995,2.7235419999556143,9.537125000008473,1.558292000026995,2.2281586877235953e-09
40,1,20,0.16108300002315445,21.747333999996954,16.97087500002681,2.8327080000281057,9.55262499996934,1.597333000006529,3.0990855145065916e-09
40,1,21,0.1591669999925216,21.652167000013378,17.204792000029556,2.7667499999779466,9.743542000023808,1.575083000034283,7.794237082067142e-10
40,1,22,0.16316700003926599,21.573875000001408,16.915165999989767,2.74904200000492,9.532625000019834,1.56854099998327,3.5382307415572714e-09
40,1,23,0.16237500000215732,21.35383299997784,17.250750000016524,2.77725000000828,9.669000000030792,1.593500000012682,1.7126334993076339e-09
40,1,24,0.17962499998702697,21.467625000013868,16.99558299998216,2.6978340000027856,9.596082999962618,1.5804999999886604,2.3037547276256233e-09
40,1,25,0.16279100003657732,21.276042000010875,17.181832999995095,2.7649159999896256,9.70683299999564,1.568041999973957,1.1945449310646618e-09
40,1,26,0.162959000022056,21.5959579999776,17.161665999992692,2.7376250000088476,9.708125000031487,1.6092500000013388,1.0522231977246872e-09
40,1,27,0.1595830000269416,21.24066699997229,16.90000000002101,2.7008339999952113,9.525750000022981,1.5564170000175181,9.652890405494441e-10
40,1,28,0.17570799997201902,23.812832999965394,19.274458000040795,3.0642919999763762,9.524833999989823,1.5659580000146889,7.242571357306082e-10
40,1,29,0.16291599996520745,21.19554099999732,17.855583999960345,2.7927920000365702,9.910666999985551,1.5987920000384293,2.225586831668221e-09
40,1,30,0.18508299996256028,21.42583300002343,17.641875000038,2.893708000044626,9.761041999979625,1.6200840000237804,7.369076468993188e-10
40,1,31,0.1560000000040418,21.83354099997814,16.993915999989895,2.746291999983441,9.56520899995894,1.5598340000337885,3.208037015887659e-09
40,1,32,0.17866700000013225,24.036042000034286,19.25433299999213,2.9981250000332693,10.075374999985343,1.5960830000381065,1.7770751975978976e-09
40,1,33,0.1614170000152626,23.980332999997245,17.10266700001739,2.795957999978782,9.573375000002216,1.5763330000027054,3.932357026887257e-09
40,1,34,0.15912499998194107,21.27545800004782,17.30233299997508,2.838209000003644,9.918874999982563,1.606041999991703,1.8335952927245541e-09
40,1,35,0.16066599999930986,21.7654580000044,16.958791999968525,3.022708000003149,9.60737500003006,1.556042000004254,7.344716427052252e-10
40,1,36,0.18933399996967637,21.385209000015948,17.247917000020152,2.75099999998929,9.929416999966634,1.5722080000273309,2.2632758866627015e-09
40,1,37,0.15904200000704805,21.343624999985877,17.243041000028825,2.8209160000187694,9.843249999960335,1.5610410000022057,1.059179255664849e-09
40,1,38,0.15908400001762857,21.768916999974408,16.890166999985468,2.6945829999931448,9.503749999964839,1.5812089999940326,6.736638000229525e-10
40,1,39,0.1564579999921989,22.542416000021603,16.968582999993487,2.709834000029332,9.58420799997839,1.544874999979129,1.2031181142214285e-09
40,1,40,0.1668340000264834,21.668707999992876,16.911042000003818,2.7114160000110132,9.533916999998837,1.562083999999686,9.796575561868494e-10
40,1,41,0.15729200003988808,21.41383399998631,18.14875000002303,2.740291000009165,9.704957999986163,1.5817919999676633,1.4877287433711934e-09
40,1,42,0.16212500003121022,21.870125000020835,17.21116700002767,2.732624999964628,9.529041999996934,1.5842500000076143,7.75553450396977e-10
40,1,43,0.1584999999977299,21.711915999958364,16.933542000003854,2.732750000006945,9.624125000016193,1.5831669999784026,1.2928777742353415e-09
40,1,44,0.15945799998462462,21.387958999980583,17.236374999981763,2.7510419999998703,9.724416999972618,1.574500000003809,1.732330583282776e-09
40,1,45,0.15491700003167352,21.152832999973725,17.215832999966096,2.745708000020386,9.6112909999988,1.5596659999914664,7.139512585981624e-10
40,1,46,0.15641599998161837,21.72445799999423,17.29333400004407,2.7775419999898077,9.686332999990555,1.5842909999719268,8.442426567396489e-10
40,1,47,0.15675000003056994,21.034665999991375,17.886832999977287,2.973542000006546,9.796332999997048,1.572791999990386,9.31675482903722e-10
40,1,48,0.16066699998873446,21.311667000020407,17.222416000038265,2.7431669999486985,9.709250000014435,1.591332999964834,7.632202927874694e-10
40,1,49,0.15974999996615225,23.868499999991855,18.556624999973792,2.69145900000467,9.528499999987616,1.5352499999607971,1.1834257905091152e-09
40,1,50,0.16383300004463308,21.55312499996853,16.88058400003456,2.7165419999732876,9.575165999990531,1.545833000022867,1.4045327204713013e-09
40,1,51,0.16024999996488987,21.652541000037218,17.05175000000736,2.7227919999859296,9.556083000006765,1.5459589999977652,2.1134291953237176e-09
40,1,52,0.16258300001936732,21.45870900000091,16.89166699998168,2.6889580000215574,9.582957999953123,1.547207999976763,6.794072699831389e-10
40,1,53,0.15595799999346127,21.069792000048437,16.954999999995835,2.735625000013897,9.514500000022963,1.5758749999577049,5.974300585252161e-10
40,1,54,0.16012500003625973,21.19562500001848,16.903667000008227,2.6914999999689826,9.541249999983847,1.539292000018122,6.764356782169365e-10
40,1,55,0.16916599997784942,21.382874999972046,16.90595799999528,2.7236249999873507,9.504332999995313,1.5659580000146889,1.6621173034346247e-09
40,1,56,0.15991699996220632,21.52762499997607,17.22125000003416,2.803166000035162,9.527459000025829,1.5568329999950947,5.858071277949273e-10
40,1,57,0.15104199997040268,21.011874999999236,16.93174999996927,2.6983330000120986,9.510416000011901,1.5609999999810498,2.665705441801169e-09
40,1,58,0.1553749999629872,20.967958000028375,16.902375000029224,2.69483400001036,9.528375000002143,1.5669169999910082,9.344926869132218e-10
40,1,59,0.18362499997692794,21.047541999962505,16.85908299998573,2.6935829999956695,9.543084000029012,1.5470829999912894,1.1639641501112536e-09
40,1,60,0.15812499998446583,21.76404200002935,17.23095900001681,2.762165999968147,9.715499999970234,1.587083000003986,1.2368427457316704e-09
40,1,61,0.15566700000135825,21.554250000008324,17.027208999991217,2.9893330000163587,9.604416999991372,1.556000000050517,2.343496984021976e-09
40,1,62,0.15441699997609248,21.309625000014876,17.297541999994337,2.7810420000378144,10.548874999983582,1.8787920000136182,1.0138393897070059e-09
40,1,63,0.20825000001423177,22.739500000000135,16.873124999960964,2.7306659999908334,9.578374999989592,1.5397500000062792,2.4934348616006374e-09
40,1,64,0.1667910000264783,21.177125000008346,17.083500000012464,2.751999999986765,9.710499999982858,1.5837079999982961,2.288450656897789e-09
40,1,65,0.17783399999871108,21.4369590000274,17.188167000028898,2.7201249999961874,9.658457999989878,1.5795000000480286,1.6952704385421611e-09
40,1,66,0.16362500002742308,25.432249999994383,18.933457999992243,2.7661249999937354,9.554417000003923,1.5386250000233304,2.1309398294592174e-09
40,1,67,0.1645840000037424,21.874125000010736,17.176209000012932,2.707208999993327,9.513249999997697,1.5422499999999673,1.8151413602486942e-09
40,1,68,0.15954200000578567,21.45008300004747,16.912624999974923,2.694999999960146,9.556459000009454,1.5404160000116462,1.0293413761208648e-09
40,1,69,0.16241700001273784,21.81604099996548,17.22858300001917,2.7672079999661037,9.677082999985487,1.5755839999656018,1.4139472940445676e-09
40,1,70,0.16441700000768833,21.758666000039284,17.182749999960834,2.758083000003353,9.721042000023772,1.5657920000080594,3.84596460612289e-09
40,1,71,0.16066599999930986,21.538291000013032,16.866499999991902,2.721208000025399,9.532040999999936,1.5297090000103708,8.85615264511019e-10
40,1,72,0.1519589999929849,21.383667000009154,16.880875000026663,2.6984159999869917,9.538333000023158,1.5437920000067606,1.048476848031619e-09
40,1,73,0.1592079999568341,21.341332999952556,17.188499999974738,2.792917000022044,9.717874999978449,1.570749999984855,7.961192969580821e-10
